id,lat,lon,name,street_no,street_name,street_type,suburb,postcode,sport,type,field_surface,lga
BRIMBA8348,-37.745542,144.803277,Errington Reserve,NA,Percy,Street,ST ALBANS,3021,Tennis,outdoor,NA,BRIMBANK
BRIMBA11479,-37.740416,144.827302,Gymnastics Unlimited,12,Malcolm,Court,KELBA,3021,Gymnastics,indoor,NA,BRIMBANK
BRIMBA8356,-37.740374,144.827255,Gymnastics Unlimited Australia,4-12,Sunshine,Avenue,KEALBA,3021,Gymnastics,indoor,NA,BRIMBANK
BRIMBA8375,-37.732765,144.776658,Kings Park,NA,Gillespie,Road,ST ALBANS,3021,Cricket,outdoor,Turf Pitch,BRIMBANK
BRIMBA8375,-37.732765,144.776658,Kings Park,NA,Gillespie,Road,ST ALBANS,3021,Football,outdoor,Grass,BRIMBANK
BRIMBA8376,-37.749222,144.819192,Larisa Reserve,NA,Larisa,Road,ST ALBANS,3021,Soccer,outdoor,Grass,BRIMBANK
BRIMBA8378,-37.764186,144.822827,Loyd Reserve,NA,Lurg,Avenue,ST ALBANS,3021,Cricket,outdoor,NA,BRIMBANK
BRIMBA8378,-37.764186,144.822827,Loyd Reserve,NA,Lurg,Avenue,ST ALBANS,3021,Soccer,outdoor,Grass,BRIMBANK
BRIMBA8380,-37.746701,144.798335,McKechnie Reserve,NA,McKechnie,Street,ST ALBANS,3021,Soccer,outdoor,Grass,BRIMBANK
BRIMBA8393,-37.752777,144.798147,St Albans Campus Fitness Centre,NA,McKechnie,Street,ST ALBANS,3021,Swimming,indoor,NA,BRIMBANK
BRIMBA8394,-37.745952,144.815068,St Albans Community Youth Club,NA,Main,Road East,ST ALBANS,3021,Dancing,indoor,NA,BRIMBANK
BRIMBA8394,-37.745952,144.815068,St Albans Community Youth Club,NA,Main,Road East,ST ALBANS,3021,Martial Arts,indoor,NA,BRIMBANK
BRIMBA8394,-37.745952,144.815068,St Albans Community Youth Club,NA,Main,Road East,ST ALBANS,3021,Martial Arts,indoor,NA,BRIMBANK
BRIMBA8394,-37.745952,144.815068,St Albans Community Youth Club,NA,Main,Road East,ST ALBANS,3021,Table Tennis,indoor,NA,BRIMBANK
BRIMBA8396,-37.728203,144.804954,St Albans Leisure Centre,90,Taylors,Road,ST ALBANS,3021,Fitness / Gymnasium Workouts,indoor,NA,BRIMBANK
BRIMBA8396,-37.728203,144.804954,St Albans Leisure Centre,90,Taylors,Road,ST ALBANS,3021,Swimming,indoor,25m Pool - Indoor,BRIMBANK
BRIMBA8396,-37.728203,144.804954,St Albans Leisure Centre,90,Taylors,Road,ST ALBANS,3021,Swimming,outdoor,"50m Pool - Outdoor, Childrens Learning Pool, Diving Pool, Spa/Sauna, Toddlers Pool",BRIMBANK
BRIMBA8397,-37.745805,144.807771,St Albans Secondary College,NA,Main,Road East,ST ALBANS,3021,Martial Arts,indoor,NA,BRIMBANK
BRIMBA8405,-37.740183,144.8272,Urban Force Studio,NA,Sunshine,Avenue,KEALBA,3021,Dancing,indoor,NA,BRIMBANK
BRIMBA8406,-37.752777,144.798147,Victorian University Fitness Centre,NA,McKechnie,Street,ST ALBANS,3021,Swimming,indoor,NA,BRIMBANK
BRIMBA8408,-37.737296,144.780034,Westvale Community Centre,NA,Kings,Road,ST ALBANS,3021,Dancing,indoor,NA,BRIMBANK
BRIMBA8409,-37.744557,144.800567,Wright Martial Arts Centre,327,Main,Road East,ST ALBANS,3021,Martial Arts,indoor,NA,BRIMBANK
BRIMBA8326,-37.778452,144.806221,Ardeer Reserve,8,Helene,Street,ARDEER,3022,Soccer,outdoor,Grass,BRIMBANK
BRIMBA8331,-37.774227,144.763948,Bon Thomas Reserve,NA,Bayliss,Road,DEER PARK,3023,Basketball,outdoor,,BRIMBANK
BRIMBA8331,-37.774227,144.763948,Bon Thomas Reserve,NA,Bayliss,Road,DEER PARK,3023,Cricket,outdoor,Synthetic Pitch,BRIMBANK
BRIMBA8331,-37.774227,144.763948,Bon Thomas Reserve,NA,Bayliss,Road,DEER PARK,3023,Playground,outdoor,,BRIMBANK
MELTON9051,-37.743999,144.736611,Brookside Recreation Reserve,82,Rockbank Middle,Road,CAROLINE SPRINGS,3023,Cricket,outdoor,Synthetic Pitch,MELTON
MELTON9051,-37.743999,144.736611,Brookside Recreation Reserve,82,Rockbank Middle,Road,CAROLINE SPRINGS,3023,Football,outdoor,NA,MELTON
MELTON9051,-37.743999,144.736611,Brookside Recreation Reserve,82,Rockbank Middle,Road,CAROLINE SPRINGS,3023,Soccer,outdoor,Grass,MELTON
MELTON9051,-37.743999,144.736611,Brookside Recreation Reserve,82,Rockbank Middle,Road,CAROLINE SPRINGS,3023,Soccer,outdoor,Artificial Turf,MELTON
MELTON9051,-37.743999,144.736611,Brookside Recreation Reserve,82,Rockbank Middle,Road,CAROLINE SPRINGS,3023,Tennis,outdoor,Plexipave,MELTON
MELTON9052,-37.736311,144.754676,Burnside Heights Recreation Reserve,NA,Tenterfield,Drive,BURNSIDE HEIGHTS,3023,Cricket,outdoor,Synthetic Pitch,MELTON
MELTON9052,-37.736311,144.754676,Burnside Heights Recreation Reserve,NA,Tenterfield,Drive,BURNSIDE HEIGHTS,3023,Football,outdoor,Grass,MELTON
MELTON9054,-37.732588,144.73988,Caroline Springs Leisure Centre,9,The,Parade,CAROLINE SPRINGS,3023,Badminton,indoor,Wooden Flooring,MELTON
MELTON9054,-37.732588,144.73988,Caroline Springs Leisure Centre,9,The,Parade,CAROLINE SPRINGS,3023,Basketball,indoor,Wooden Gymnasium,MELTON
MELTON9054,-37.732588,144.73988,Caroline Springs Leisure Centre,9,The,Parade,CAROLINE SPRINGS,3023,Basketball,outdoor,,MELTON
MELTON9054,-37.732588,144.73988,Caroline Springs Leisure Centre,9,The,Parade,CAROLINE SPRINGS,3023,Futsal,indoor,Wooden Gymnasium,MELTON
MELTON9054,-37.732588,144.73988,Caroline Springs Leisure Centre,9,The,Parade,CAROLINE SPRINGS,3023,Netball,indoor,Wooden Gymnasium,MELTON
MELTON9054,-37.732588,144.73988,Caroline Springs Leisure Centre,9,The,Parade,CAROLINE SPRINGS,3023,Table Tennis,indoor,Wooden Gymnasium,MELTON
MELTON9054,-37.732588,144.73988,Caroline Springs Leisure Centre,9,The,Parade,CAROLINE SPRINGS,3023,Tennis,outdoor,,MELTON
MELTON9054,-37.732588,144.73988,Caroline Springs Leisure Centre,9,The,Parade,CAROLINE SPRINGS,3023,Volleyball,indoor,Wooden Gymnasium,MELTON
MELTON9054,-37.732588,144.73988,Caroline Springs Leisure Centre,9,The,Parade,CAROLINE SPRINGS,3023,Wheelchair Sports,indoor,NA,MELTON
MELTON9055,-37.733132,144.737208,Caroline Springs Town Centre Recreation Reserve,NA,The,Crossing,CAROLINE SPRINGS,3023,Cricket,outdoor,Synthetic Pitch,MELTON
MELTON9055,-37.733132,144.737208,Caroline Springs Town Centre Recreation Reserve,NA,The,Crossing,CAROLINE SPRINGS,3023,Football,outdoor,Grass,MELTON
BRIMBA8342,-37.773404,144.774682,Deer Park Hall,50,Station,Road,DEER PARK,3023,Dancing,indoor,NA,BRIMBANK
BRIMBA8342,-37.773404,144.774682,Deer Park Hall,50,Station,Road,DEER PARK,3023,Martial Arts,indoor,NA,BRIMBANK
BRIMBA8343,-37.764058,144.774914,Deer Park Regional Community Sports Complex,NA,Station,Road,DEER PARK,3023,Swimming,outdoor,NA,BRIMBANK
BRIMBA8344,-37.771846,144.777832,Deer Park Reserve,NA,Ballarat,Road,DEER PARK,3023,Cricket,outdoor,NA,BRIMBANK
BRIMBA8344,-37.771846,144.777832,Deer Park Reserve,NA,Ballarat,Road,DEER PARK,3023,Football,outdoor,Grass,BRIMBANK
MELTON9061,-37.764999,144.752,Gymnastics Unlimited Caroline Springs,5/51-53,Westwood,Drive,RAVENHALL,3023,Gymnastics,indoor,NA,MELTON
BRIMBA8359,-37.771206,144.778911,Hunt Club Community Arts Centre,775,Ballarat,Road,DEER PARK,3023,Martial Arts,indoor,NA,BRIMBANK
BRIMBA8360,-37.771918,144.777673,John McLeod Reserve,NA,Hume,Street,DEER PARK,3023,Cricket,outdoor,NA,BRIMBANK
BRIMBA8360,-37.771918,144.777673,John McLeod Reserve,NA,Hume,Street,DEER PARK,3023,Football,outdoor,Grass,BRIMBANK
BRIMBA8335,-37.758821,144.793563,Kevin Flint Reserve,NA,Furlong,Road,CAIRNLEA,3023,Basketball,outdoor,,BRIMBANK
BRIMBA8372,-37.758816,144.793504,Kevin Flint Reserve,NA,Furlong,Road,CAIRNLEA,3023,Cricket,outdoor,NA,BRIMBANK
BRIMBA8335,-37.758821,144.793563,Kevin Flint Reserve,NA,Furlong,Road,CAIRNLEA,3023,Cricket,outdoor,,BRIMBANK
BRIMBA8372,-37.758816,144.793504,Kevin Flint Reserve,NA,Furlong,Road,CAIRNLEA,3023,Football,outdoor,Grass,BRIMBANK
BRIMBA8335,-37.758821,144.793563,Kevin Flint Reserve,NA,Furlong,Road,CAIRNLEA,3023,Football,outdoor,Grass,BRIMBANK
BRIMBA8335,-37.758821,144.793563,Kevin Flint Reserve,NA,Furlong,Road,CAIRNLEA,3023,Playground,outdoor,,BRIMBANK
BRIMBA8372,-37.758816,144.793504,Kevin Flint Reserve,NA,Furlong,Road,CAIRNLEA,3023,Soccer,outdoor,Grass,BRIMBANK
BRIMBA8335,-37.758821,144.793563,Kevin Flint Reserve,NA,Furlong,Road,CAIRNLEA,3023,Soccer,outdoor,Grass,BRIMBANK
BRIMBA8381,-37.773301,144.795845,Moore Park,NA,Esmond,Street,DEER PARK,3023,Athletics,outdoor,NA,BRIMBANK
BRIMBA8381,-37.773301,144.795845,Moore Park,NA,Esmond,Street,DEER PARK,3023,Softball,outdoor,NA,BRIMBANK
BRIMBA8389,-37.754068,144.77654,Robert Bruce Reserve,NA,Gould,Street,DEER PARK,3023,Cricket,outdoor,NA,BRIMBANK
BRIMBA8389,-37.754068,144.77654,Robert Bruce Reserve,NA,Gould,Street,DEER PARK,3023,Football,outdoor,Grass,BRIMBANK
BRIMBA8391,-37.764036,144.774164,Sassella Park,NA,Station,Road,DEER PARK,3023,Athletics,outdoor,NA,BRIMBANK
BRIMBA8391,-37.764036,144.774164,Sassella Park,NA,Station,Road,DEER PARK,3023,Tennis,outdoor,NA,BRIMBANK
MELTON9086,-37.752549,144.736848,Springlake Avenue Tennis Court,NA,Springlake,Avenue,CAROLINE SPRINGS,3023,Tennis,outdoor,Plexipave,MELTON
MELTON9087,-37.711792,144.736895,Springside Recreation Reserve,NA,Lancefield,Drive,CAROLINE SPRINGS,3023,Soccer,outdoor,Artificial Turf,MELTON
MELTON9090,-37.73443,144.738651,State Swim Caroline Springs,16-24,The,Parade,CAROLINE SPRINGS,3023,Swimming,outdoor,NA,MELTON
MELTON9096,-37.766095,144.747198,Westside Martial Arts,NA,Rebecca,Drive,RAVENHALL,3023,Martial Arts,indoor,NA,MELTON
MELTON9097,-37.73455,144.752101,YMCA Kororoit Creek,5,Millport,Drive,BURNSIDE HEIGHTS,3023,Swimming,indoor,25m Pool - Indoor,MELTON
WYNDHA11000,-37.897069,144.609389,Haines Drive Reserve,NA,Haines,Road,WYNDHAM VALE,3024,Cricket,outdoor,Synthetic Pitch,WYNDHAM
WYNDHA11000,-37.897069,144.609389,Haines Drive Reserve,NA,Haines,Road,WYNDHAM VALE,3024,Rugby League,outdoor,NA,WYNDHAM
WYNDHA11000,-37.897069,144.609389,Haines Drive Reserve,NA,Haines,Road,WYNDHAM VALE,3024,Rugby Union,outdoor,NA,WYNDHAM
WYNDHA11001,-37.875561,144.60441,Howqua Way Reserve,NA,Howqua,Way,WYNDHAM VALE,3024,Cricket,outdoor,Synthetic Pitch,WYNDHAM
WYNDHA11001,-37.875561,144.60441,Howqua Way Reserve,NA,Howqua,Way,WYNDHAM VALE,3024,Football,outdoor,Grass,WYNDHAM
WYNDHA8532,-37.887244,144.619546,Wyndham Green Tennis Courts,NA,Amber,Place,WYNDHAM VALE,3024,Tennis,outdoor,Hard Court,WYNDHAM
WYNDHA8534,-37.899304,144.624357,Wyndham Vale Reserve,NA,Honour,Avenue,WYNDHAM VALE,3024,Cricket,outdoor,Turf Pitch,WYNDHAM
WYNDHA8534,-37.899304,144.624357,Wyndham Vale Reserve,NA,Honour,Avenue,WYNDHAM VALE,3024,Football,outdoor,Grass,WYNDHAM
HOBSON12927,-37.82761,144.845419,A.W Bond Reserve,21,Duosa,Road,ALTONA NORTH,3025,Cricket,outdoor,Synthetic Pitch,HOBSONS BAY
HOBSON12927,-37.82761,144.845419,A.W Bond Reserve,22,Duosa,Road,ALTONA NORTH,3025,Playground,outdoor,,HOBSONS BAY
HOBSON12927,-37.82761,144.845419,A.W Bond Reserve,21,Duosa,Road,ALTONA NORTH,3025,Soccer,outdoor,Grass,HOBSONS BAY
HOBSON12928,-37.840715,144.858582,Altona Badminton Centre,271,Mason,Street,ALTONA NORTH,3025,Badminton,indoor,Wooden Flooring,HOBSONS BAY
HOBSON12931,-37.842231,144.85907,Altona Lakes Golf Course,NA,Mason,Street,ALTONA NORTH,3025,Golf,outdoor,9 Hole Course - Public,HOBSONS BAY
HOBSON12937,-37.832222,144.861995,Altona Tenpin Bowling Complex,230,Blackshaws,Road,ALTONA NORTH,3025,Ten Pin Bowling,indoor,NA,HOBSONS BAY
HOBSON12939,-37.839618,144.855755,Bayfit Leisure Centre,257,Mason,Street,ALTONA NORTH,3025,Fitness / Gymnasium Workouts,indoor,NA,HOBSONS BAY
HOBSON12939,-37.839618,144.855755,Bayfit Leisure Centre,257,Mason,Street,ALTONA NORTH,3025,Swimming,indoor,"25m Pool - Indoor, Spa/Sauna",HOBSONS BAY
HOBSON12945,-37.833056,144.825247,Cliffhanger Indoor Climbing Gym,NA,Grieve,Parade,ALTONA NORTH,3025,Rock Climbing,indoor,NA,HOBSONS BAY
HOBSON12948,-37.827492,144.833396,Croft Reserve,NA,Blackshaws,Road,ALTONA NORTH,3025,Cricket,outdoor,Turf Pitch,HOBSONS BAY
HOBSON12948,-37.827492,144.833396,Croft Reserve,NA,Blackshaws,Road,ALTONA NORTH,3025,Cricket,outdoor,Synthetic Pitch,HOBSONS BAY
HOBSON12948,-37.827492,144.833396,Croft Reserve,NA,Blackshaws,Road,ALTONA NORTH,3025,Football,outdoor,Grass,HOBSONS BAY
HOBSON12968,-37.836203,144.8517,Langshaw Reserve,NA,Marion,Street,ALTONA NORTH,3025,Cricket,outdoor,Turf Pitch,HOBSONS BAY
HOBSON12968,-37.836203,144.8517,Langshaw Reserve,NA,Marion,Street,ALTONA NORTH,3025,Rugby Union,outdoor,Grass,HOBSONS BAY
HOBSON12980,-37.846729,144.855099,S.J Clement Reserve,2-14,Mills,Street,ALTONA NORTH,3025,Playground,outdoor,,HOBSONS BAY
HOBSON12980,-37.846729,144.855099,S.J Clement Reserve,2-14,Mills,Street,ALTONA NORTH,3025,Soccer,outdoor,Grass,HOBSONS BAY
HOBSON12987,-37.833056,144.825247,Westgate Indoor Sports,NA,Grieve,Parade,ALTONA NORTH,3025,Futsal,indoor,NA,HOBSONS BAY
HOBSON12987,-37.833056,144.825247,Westgate Indoor Sports,NA,Grieve,Parade,ALTONA NORTH,3025,Netball,indoor,NA,HOBSONS BAY
HOBSON12988,-37.833056,144.825247,Westside Indoor Sports,NA,Grieve,Parade,ALTONA NORTH,3025,Cricket,indoor,NA,HOBSONS BAY
HOBSON12988,-37.833056,144.825247,Westside Indoor Sports,NA,Grieve,Parade,ALTONA NORTH,3025,Football,indoor,NA,HOBSONS BAY
HOBSON12988,-37.833056,144.825247,Westside Indoor Sports,NA,Grieve,Parade,ALTONA NORTH,3025,Tennis,indoor,NA,HOBSONS BAY
HOBSON12988,-37.833056,144.825247,Westside Indoor Sports,NA,Grieve,Parade,ALTONA NORTH,3025,Volleyball,indoor,NA,HOBSONS BAY
WYNDHA8511,-37.852136,144.764933,Laurie Emmins Reserve,NA,Sayers,Road,LAVERTON NORTH,3026,Archery,outdoor,Grass,WYNDHAM
WYNDHA8511,-37.852136,144.764933,Laurie Emmins Reserve,NA,Sayers,Road,LAVERTON NORTH,3026,Cricket,outdoor,Synthetic Pitch,WYNDHAM
WYNDHA8511,-37.852136,144.764933,Laurie Emmins Reserve,NA,Sayers,Road,LAVERTON NORTH,3026,Softball,outdoor,Grass,WYNDHAM
HOBSON12925,-37.864903,144.782029,A.B Shaw Reserve,2,Hall,Avenue,ALTONA MEADOWS,3028,Cricket,outdoor,Synthetic Pitch,HOBSONS BAY
HOBSON12925,-37.864903,144.782029,A.B Shaw Reserve,2,Hall,Avenue,ALTONA MEADOWS,3028,Cricket,outdoor,Turf Pitch,HOBSONS BAY
HOBSON12925,-37.864903,144.782029,A.B Shaw Reserve,2,Hall,Avenue,ALTONA MEADOWS,3028,Football,outdoor,Grass,HOBSONS BAY
HOBSON12925,-37.864903,144.782029,A.B Shaw Reserve,3,Hall,Avenue,ALTONA MEADOWS,3028,Playground,outdoor,,HOBSONS BAY
HOBSON12925,-37.864903,144.782029,A.B Shaw Reserve,2,Hall,Avenue,ALTONA MEADOWS,3028,Soccer,outdoor,Grass,HOBSONS BAY
HOBSON12925,-37.864903,144.782029,A.B Shaw Reserve,2,Hall,Avenue,ALTONA MEADOWS,3028,Tennis,outdoor,"Artificial Turf, Hard Court",HOBSONS BAY
HOBSON12930,-37.887654,144.782078,Altona Green Park,252,Victoria,Street,ALTONA MEADOWS,3028,Basketball,outdoor,Asphalt,HOBSONS BAY
HOBSON12930,-37.887654,144.782078,Altona Green Park,252,Victoria,Street,ALTONA MEADOWS,3028,Cricket,outdoor,Synthetic Pitch,HOBSONS BAY
HOBSON12930,-37.887654,144.782078,Altona Green Park,252,Victoria,Street,ALTONA MEADOWS,3028,Cricket,outdoor,Turf Pitch,HOBSONS BAY
HOBSON12930,-37.887654,144.782078,Altona Green Park,252,Victoria,Street,ALTONA MEADOWS,3028,Football,outdoor,Grass,HOBSONS BAY
HOBSON12930,-37.887654,144.782078,Altona Green Park,252,Victoria,Street,ALTONA MEADOWS,3028,Netball,outdoor,Asphalt,HOBSONS BAY
HOBSON12930,-37.887654,144.782078,Altona Green Park,252,Victoria,Street,ALTONA MEADOWS,3028,Tennis,outdoor,Hard Court,HOBSONS BAY
HOBSON12935,-37.876617,144.797079,Altona Sports Centre,290,Queens,Street,ALTONA MEADOWS,3028,Basketball,indoor,Wooden Gymnasium,HOBSONS BAY
HOBSON12935,-37.876617,144.797079,Altona Sports Centre,290,Queens,Street,ALTONA MEADOWS,3028,Netball,outdoor,Asphalt,HOBSONS BAY
HOBSON12935,-37.876617,144.797079,Altona Sports Centre,290,Queens,Street,ALTONA MEADOWS,3028,Netball,indoor,Wooden Gymnasium,HOBSONS BAY
HOBSON12944,-37.87221,144.766738,Bruce Comben Reserve,NA,Henry,Drive,ALTONA MEADOWS,3028,Cricket,outdoor,Turf Pitch,HOBSONS BAY
HOBSON12944,-37.87221,144.766738,Bruce Comben Reserve,NA,Henry,Drive,ALTONA MEADOWS,3028,Cricket,outdoor,Synthetic Pitch,HOBSONS BAY
HOBSON12944,-37.87221,144.766738,Bruce Comben Reserve,NA,Henry,Drive,ALTONA MEADOWS,3028,Football,outdoor,Grass,HOBSONS BAY
HOBSON12944,-37.87221,144.766738,Bruce Comben Reserve,NA,Henry,Drive,ALTONA MEADOWS,3028,Playground,outdoor,,HOBSONS BAY
HOBSON12944,-37.87221,144.766738,Bruce Comben Reserve,NA,Henry,Drive,ALTONA MEADOWS,3028,Rugby League,outdoor,NA,HOBSONS BAY
HOBSON12944,-37.87221,144.766738,Bruce Comben Reserve,NA,Henry,Drive,ALTONA MEADOWS,3028,Tennis,outdoor,Hard Court,HOBSONS BAY
HOBSON12969,-37.856729,144.774534,Laverton Swim and Fitness Centre,NA,Jennings,Street,LAVERTON,3028,Fitness / Gymnasium Workouts,indoor,NA,HOBSONS BAY
HOBSON12969,-37.856729,144.774534,Laverton Swim and Fitness Centre,NA,Jennings,Street,LAVERTON,3028,Swimming,indoor,"25m Pool - Indoor, Spa/Sauna",HOBSONS BAY
HOBSON12981,-37.885766,144.758946,Seabrook Community Centre Indoor Bowls,15,Truganina,Avenue,SEABROOK,3028,Tennis,outdoor,Hard Court,HOBSONS BAY
WYNDHA8493,-37.869807,144.719874,BoxingFit Hoppers Crossing,75-85,Elm Park,Drive,HOPPERS CROSSING,3029,Boxing,indoor,NA,WYNDHAM
WYNDHA8493,-37.869807,144.719874,BoxingFit Hoppers Crossing,75-85,Elm Park,Drive,HOPPERS CROSSING,3029,Fitness / Gymnasium Workouts,indoor,NA,WYNDHAM
WYNDHA8500,-37.869127,144.691056,Fenix Fitness Club Hoppers Crossing,116,Mossfiel,Drive,HOPPERS CROSSING,3029,Swimming,indoor,"25m Pool - Indoor, Spa/Sauna",WYNDHAM
WYNDHA10998,-37.860804,144.729419,Forsyth Road Reserve,NA,Forsyth,Road,TRUGANINA,3029,Cricket,outdoor,Synthetic Pitch,WYNDHAM
WYNDHA10998,-37.860804,144.729419,Forsyth Road Reserve,NA,Forsyth,Road,TRUGANINA,3029,Soccer,outdoor,Grass,WYNDHAM
WYNDHA10998,-37.860804,144.729419,Forsyth Road Reserve,NA,Forsyth,Road,TRUGANINA,3029,Soccer,outdoor,Artificial Turf,WYNDHAM
WYNDHA10999,-37.836511,144.677344,Goddard Street Reserve,NA,Goddard,Street,TARNEIT,3029,Cricket,outdoor,Synthetic Pitch,WYNDHAM
WYNDHA10999,-37.836511,144.677344,Goddard Street Reserve,NA,Goddard,Street,TARNEIT,3029,Football,outdoor,Grass,WYNDHAM
WYNDHA8505,-37.860885,144.676572,Grange Reserve Soccer Complex,NA,Hogans,Road,HOPPERS CROSSING,3029,Soccer,outdoor,Grass,WYNDHAM
WYNDHA8505,-37.860885,144.676572,Grange Reserve Soccer Complex,NA,Hogans,Road,HOPPERS CROSSING,3029,Soccer,outdoor,Artificial Turf,WYNDHAM
WYNDHA11477,-37.874099,144.723385,Gym Monkeys,3,Shaft,Court,HOPPERS CROSSING,3029,Gymnastics,indoor,NA,WYNDHAM
WYNDHA8507,-37.86262,144.694398,Hogans Road Reserve,NA,Hogans,Road,HOPPERS CROSSING,3029,Cricket,outdoor,Turf Pitch,WYNDHAM
WYNDHA8507,-37.86262,144.694398,Hogans Road Reserve,NA,Hogans,Road,HOPPERS CROSSING,3029,Football,outdoor,Grass,WYNDHAM
WYNDHA8508,-37.86949,144.692773,Hoppers Crossing Club,NA,Pannam,Drive,HOPPERS CROSSING,3029,Tennis,outdoor,NA,WYNDHAM
WYNDHA11288,-37.872,144.7275,Hoppers Indoor Sportz,NA,Graham,Court,HOPPERS CROSSING,3029,Cricket,indoor,NA,WYNDHAM
WYNDHA11288,-37.872,144.7275,Hoppers Indoor Sportz,NA,Graham,Court,HOPPERS CROSSING,3029,Netball,indoor,NA,WYNDHAM
WYNDHA8514,-37.877437,144.692478,Mossfiel Reserve,NA,Heaths,Road,HOPPERS CROSSING,3029,BMX,outdoor,Concrete,WYNDHAM
WYNDHA8514,-37.877437,144.692478,Mossfiel Reserve,NA,Heaths,Road,HOPPERS CROSSING,3029,Cricket,outdoor,Turf Pitch,WYNDHAM
WYNDHA8514,-37.877437,144.692478,Mossfiel Reserve,NA,Heaths,Road,HOPPERS CROSSING,3029,Netball,outdoor,Hard Court,WYNDHAM
WYNDHA8514,-37.877437,144.692478,Mossfiel Reserve,NA,Heaths,Road,HOPPERS CROSSING,3029,Rugby Union,outdoor,Grass,WYNDHAM
WYNDHA8514,-37.877437,144.692478,Mossfiel Reserve,NA,Heaths,Road,HOPPERS CROSSING,3029,Skating,outdoor,Concrete,WYNDHAM
WYNDHA8514,-37.877437,144.692478,Mossfiel Reserve,NA,Heaths,Road,HOPPERS CROSSING,3029,Tennis,outdoor,Hard Court,WYNDHAM
WYNDHA11478,-37.871781,144.728917,Resilience Gymnastic,15,Graham,Court,HOPPERS CROSSING,3029,Gymnastics,indoor,NA,WYNDHAM
WYNDHA8523,-37.866,144.729,Shawn's Swim School,35,Richards,Road,HOPPERS CROSSING,3029,Swimming,indoor,25m Pool - Indoor,WYNDHAM
HOBSON11346,-37.822483,144.721688,Truganina Club Grounds,NA,Woods,Road,TRUGANINA,3029,Equestrian,outdoor,NA,WYNDHAM
WYNDHA8527,-37.885037,144.688805,Warringa Crescent Reserve,NA,Warringa,Crescent,HOPPERS CROSSING,3029,Cricket,outdoor,Synthetic Pitch,WYNDHAM
WYNDHA8527,-37.885037,144.688805,Warringa Crescent Reserve,NA,Warringa,Crescent,HOPPERS CROSSING,3029,Football,outdoor,Grass,WYNDHAM
WYNDHA11006,-37.8565,144.66,Wootten Road Reserve,NA,Wootten,Road,TARNEIT,3029,Cricket,outdoor,Synthetic Pitch,WYNDHAM
WYNDHA11006,-37.8565,144.66,Wootten Road Reserve,NA,Wootten,Road,TARNEIT,3029,Football,outdoor,Grass,WYNDHAM
WYNDHA11006,-37.8565,144.66,Wootten Road Reserve,NA,Wootten,Road,TARNEIT,3029,Tennis,outdoor,Hard Court,WYNDHAM
WYNDHA8533,-37.882173,144.683355,Wyndham Leisure & Events Centre,NA,Derrimut,Road,HOPPERS CROSSING,3029,Aerobics,indoor,NA,WYNDHAM
WYNDHA8533,-37.882173,144.683355,Wyndham Leisure & Events Centre,NA,Derrimut,Road,HOPPERS CROSSING,3029,Fitness / Gymnasium Workouts,indoor,NA,WYNDHAM
WYNDHA8533,-37.882173,144.683355,Wyndham Leisure & Events Centre,NA,Derrimut,Road,HOPPERS CROSSING,3029,Swimming,indoor,"50m Pool - Indoor, Recreation / Play Water Space, Rehabilitation Pool, Spa/Sauna, Toddlers Pool",WYNDHAM
WYNDHA8535,-37.851221,144.726537,Wyndham Waters,NA,Sayers,Road,TRUGANINA,3029,Tennis,outdoor,NA,WYNDHAM
BRIMBA8328,-37.791913,144.765845,Balmoral Park Reserve,NA,Windsor,Boulevard,DERRIMUT,3030,Cricket,outdoor,NA,BRIMBANK
BRIMBA8328,-37.791913,144.765845,Balmoral Park Reserve,NA,Windsor,Boulevard,DERRIMUT,3030,Soccer,outdoor,Grass,BRIMBANK
WYNDHA8495,-37.904815,144.652061,Chirnside Park,NA,Watton,Street,WERRIBEE,3030,Cricket,outdoor,Turf Pitch,WYNDHAM
WYNDHA8495,-37.904815,144.652061,Chirnside Park,NA,Watton,Street,WERRIBEE,3030,Football,outdoor,Grass,WYNDHAM
WYNDHA8495,-37.904815,144.652061,Chirnside Park,NA,Watton,Street,WERRIBEE,3030,Tennis,outdoor,Hard Court,WYNDHAM
WYNDHA8495,-37.904815,144.652061,Chirnside Park,NA,Watton,Street,WERRIBEE,3030,Tennis,outdoor,Clay,WYNDHAM
WYNDHA8498,-37.884435,144.739994,Dunnings Road Reserve,NA,Dunnings,Road,POINT COOK,3030,Cricket,outdoor,Synthetic Pitch,WYNDHAM
WYNDHA8498,-37.884435,144.739994,Dunnings Road Reserve,NA,Dunnings,Road,POINT COOK,3030,Football,outdoor,Grass,WYNDHAM
WYNDHA8502,-37.88706,144.650409,Galvin Park,NA,Shaws,Road,WERRIBEE,3030,Cricket,outdoor,Turf Pitch,WYNDHAM
WYNDHA8502,-37.88706,144.650409,Galvin Park,NA,Shaws,Road,WERRIBEE,3030,Football,outdoor,Grass,WYNDHAM
WYNDHA8502,-37.88706,144.650409,Galvin Park,NA,Shaws,Road,WERRIBEE,3030,Soccer,outdoor,Grass,WYNDHAM
WYNDHA8502,-37.88706,144.650409,Galvin Park,NA,Shaws,Road,WERRIBEE,3030,Tennis,outdoor,Hard Court,WYNDHAM
WYNDHA8504,-37.902769,144.627805,Gordon O'Keefe Reserve,NA,Black Forest,Road,WERRIBEE,3030,Equestrian,outdoor,NA,WYNDHAM
